Event_Id,Investigation_Type,Accident_Number,Event_Date,Location,Country,Latitude,Longitude,Airport_Code,Airport_Name,Injury_Severity,Aircraft_damage,Aircraft_Category,Registration_Number,Make,Model,Amateur_Built,Number_of_Engines,Engine_Type,FAR_Description,Schedule,Purpose_of_flight,Air_carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_phase_of_flight,Report_Status,Publication_Date,Total_Injuries
20020917X02476,Accident,MKC82FCQ08,1982-01-19,"CEDAR VALE, KS",United States,,,KS30,MILLS RANCH,Fatal,Destroyed,Airplane,N7761M,Mooney,M20F,No,1.0,Reciprocating,Part 91: General Aviation,,Business,,1,0,0,0,VMC,Takeoff,Probable Cause,19-01-1983,1
20020917X02121,Accident,FTW82FPJ12,1982-01-19,"STILLWATER, OK",United States,,,SWO,STILLWATER MUNICIPAL,Fatal,Destroyed,Airplane,N4438D,Beech,G35,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,2,0,0,0,IMC,Maneuvering,Probable Cause,19-01-1983,2
20020917X01978,Accident,DEN82FTA09,1982-01-19,"WOLF PT., MT",United States,,,,,Fatal,Destroyed,Airplane,N35147,Cessna,177B,No,1.0,Reciprocating,Part 91: General Aviation,,Business,,1,2,0,0,UNK,Cruise,Probable Cause,19-01-1983,3
20020917X01908,Accident,DCA82AA012B,1982-01-19,"ROCKPORT, TX",United States,,,RKP,ARANSAS COUNTY AIRPORT,Fatal,Destroyed,Airplane,N26660,Grumman,AA5A,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,3,0,0,0,IMC,Approach,Probable Cause,19-01-1983,3
20020917X01908,Accident,DCA82AA012A,1982-01-19,"ROCKPORT, TX",United States,,,RKP,ARANSAS COUNTY AIRPORT,Fatal,Destroyed,Airplane,N336SA,Swearingen,SA226-T(B),No,2.0,Turbo Prop,Part 91: General Aviation,,Executive/corporate,,3,0,0,0,IMC,Approach,Probable Cause,19-01-1983,3
20020917X01766,Incident,ATL82IA038,1982-01-19,"WASHINGTON, DC",United States,,,IAD,,Incident,Minor,Airplane,N9240N,De Havilland,DHC-6-300,No,2.0,Turbo Prop,Part 91: General Aviation,,Ferry,,0,0,0,1,IMC,Descent,Probable Cause,19-01-1983,0
20020917X02490,Accident,NYC82DA026,1982-01-19,"SOMERSET, PA",United States,,,2G9,SOMERSET COUNTY,Fatal,Substantial,Airplane,N8043J,Piper,AEROSTAR 601P,No,2.0,Reciprocating,Part 91: General Aviation,,Executive/corporate,,0,0,0,2,VMC,Takeoff,Probable Cause,19-01-1983,0
20020917X02488,Accident,NYC82DA024,1982-01-19,"ENFIELD, NH",United States,,,,,Fatal,Substantial,Airplane,N68292,Cessna,152,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Cruise,Probable Cause,19-01-1983,0
20020917X02425,Accident,MKC82DA018,1982-01-19,"TOPEKA, KS",United States,,,,,Fatal,Substantial,Airplane,N52757,Cessna,182P,No,1.0,Reciprocating,Part 91: General Aviation,,Aerial Observation,,0,0,1,1,VMC,Cruise,Probable Cause,19-01-1983,1
20020917X02424,Accident,MKC82DA017,1982-01-19,"URBANDALE, IA",United States,,,Y76,MORNINGSTAR,Fatal,Substantial,Airplane,N1969Q,Cessna,177RG,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Climb,Probable Cause,19-01-1983,0
20020917X02160,Accident,LAX82DA043,1982-01-19,"SANTA MONICA, CA",United States,,,SMO,SANTA MONICA,Fatal,Substantial,Airplane,N9255X,Cessna,182E,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,19-01-1983,0
20020917X01997,Accident,FTW82DA042,1982-01-19,"SHREVEPORT, LA",United States,,,SHV,SHREVEPORT REGIONAL,Fatal,Substantial,Airplane,N6510S,Cessna,150H,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Approach,Probable Cause,19-01-1983,0
20020917X01806,Accident,CHI82DA056,1982-01-19,"NEAR LANSING, MI",United States,,,,,Fatal,Substantial,Airplane,N4140G,Cessna,340A,No,2.0,Reciprocating,Part 91: General Aviation,,Business,,0,0,0,2,UNK,Cruise,Probable Cause,19-01-1983,0
20020917X01781,Accident,CHI82DA028,1982-01-19,"GRAND RAPIDS, MI",United States,,,GRR,KENT COUNTY,Fatal,Substantial,Airplane,N26093,Piper,PA-38-112,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,VMC,Takeoff,Probable Cause,19-01-1983,0
20020917X02397,Accident,MIA82FA034,1982-01-19,"MIAMI, FL",United States,,,MIA,MIAMI INTL,Fatal,Substantial,Airplane,HCBHS,Canadair,CL-44D4,No,4.0,Turbo Prop,Part 129: Foreign,NSCH,Unknown,"Acroservicios Eduatorianos, C",0,0,0,6,VMC,Landing,Probable Cause,19-01-1983,0
20020917X01628,Accident,ANC82DA019,1982-01-19,"TUNTUTULIAK, AK",United States,,,AK61,TUNTUTULIAK,Fatal,Substantial,Airplane,N4246T,Piper,PA-32,No,1.0,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,Dennis L Gunder,0,0,0,2,VMC,Takeoff,Probable Cause,19-01-1983,0
20020917X02334,Incident,LAX82IA044,1982-01-20,"SAN JOSE, CA",United States,,,SJC,SAN JOSE MUNICIPAL,Incident,Minor,Airplane,N74HP,Piper,PA-31-350,No,2.0,Reciprocating,Part 91: General Aviation,,Executive/corporate,,0,0,0,2,VMC,Takeoff,Probable Cause,20-01-1983,0
20020917X02258,Accident,LAX82FA048,1982-01-20,"CHERRY VALLEY, CA",United States,,,,,Fatal,Destroyed,Airplane,N9395Q,Beech,58,No,2.0,Reciprocating,Part 91: General Aviation,,Personal,,2,0,0,0,IMC,Cruise,Probable Cause,20-01-1983,2
20020917X02256,Accident,LAX82FA045,1982-01-20,"ESCONDIDO, CA",United States,,,,,Fatal,Destroyed,Airplane,N92387,Cessna,182N,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,3,0,0,0,IMC,Descent,Probable Cause,20-01-1983,3
20020917X01751,Accident,ATL82FKQ10,1982-01-20,"MCCOMB, MS",United States,,,,MCCOMB-PIKE COUNTY,Fatal,Destroyed,Airplane,N6242Y,Piper,PA-23-250,No,2.0,Reciprocating,Part 91: General Aviation,,Business,,1,0,0,0,IMC,Approach,Probable Cause,20-01-1983,1
20020917X02398,Accident,MIA82FA035,1982-01-20,"ORLANDO, FL",United States,,,ORL,HERNDON,Fatal,Substantial,Airplane,N3318S,Cessna,210,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,1,VMC,Approach,Probable Cause,20-01-1983,1
20020917X01998,Accident,FTW82DA044,1982-01-20,"MIDLAND, TX",United States,,,MDD,MIDLAND AIRPARK,Fatal,Substantial,Airplane,N5350M,Cessna,152,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,20-01-1983,0
20020917X02619,Accident,SEA82FA032,1982-01-21,"BOISE, ID",United States,,,,,Fatal,Destroyed,Airplane,N4947K,Cessna,P210N,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,4,0,0,0,IMC,Cruise,Probable Cause,21-01-1983,4
20020917X02467,Accident,MKC82FA019,1982-01-21,"NORTH KANSAS CI, MO",United States,,,,,Fatal,Destroyed,Airplane,N4553Q,Cessna,402A,No,2.0,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,"Springdale Air Service, Inc.",1,0,0,0,IMC,Approach,Probable Cause,21-01-1983,1
20020917X02399,Accident,MIA82FA037,1982-01-21,"15NM W. OPA LOC, FL",United States,,,X64,OPA LOCKA WEST,Fatal,Destroyed,Airplane,N211TA,Douglas,DC-3,No,2.0,Reciprocating,Part 91: General Aviation,,Unknown,,0,0,2,0,VMC,Takeoff,Probable Cause,21-01-1983,2
20020917X02295,Accident,LAX82FUJ25,1982-01-21,"BAGDAD, AZ",United States,,,E51,BAGDAD,Fatal,Destroyed,Airplane,N40291,Piper,PA-23-250,No,2.0,Reciprocating,Part 91: General Aviation,,Executive/corporate,,0,1,2,0,IMC,Maneuvering,Probable Cause,21-01-1983,3
20020917X02260,Accident,LAX82FA050,1982-01-21,"10NM N. OF MCNA, AZ",United States,,,,,Fatal,Destroyed,Airplane,N41664,Piper,PA-28-235,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,IMC,Cruise,Probable Cause,21-01-1983,1
20020917X01749,Accident,ATL82FKJ11,1982-01-21,"MUSCLE SHOALS, AL",United States,,,MSL,MUSCLE SHOALS,Fatal,Destroyed,Airplane,N31937,Piper,PA-32,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,1,3,0,VMC,Approach,Probable Cause,21-01-1983,4
20020917X01626,Accident,ANC82DA016,1982-01-21,"PORT GRAHAM, AK",United States,,,KEB,ENGLISH BAY,Fatal,Destroyed,Airplane,N1729U,Cessna,207,No,1.0,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,Cook Inlet Aviation,0,0,1,0,VMC,Landing,Probable Cause,21-01-1983,1
20020917X02161,Accident,LAX82DA046,1982-01-21,"DOS PALOS, CA",United States,,,Q38,SPAIN-AIR AIRPORT,Fatal,Substantial,Airplane,N8793S,Air Tractor,301,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Unknown,,0,0,0,1,VMC,Takeoff,Probable Cause,21-01-1983,0
20020917X01767,Incident,ATL82IA041,1982-01-22,"LOUISVILLE, KY",United States,,,SDF,STANDIFORD FIELD,Incident,Unknown,Airplane,N18FE,Dassault/Sud,FALCON 20,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,Unknown,Federal Express Corporation,0,0,0,2,VMC,Descent,Probable Cause,22-01-1983,0
20020917X02171,Accident,LAX82DA060,1982-01-22,"CARSON CITY, NV",United States,,,004,CARSON CITY,Fatal,Substantial,Airplane,N13083,Cessna,172M,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,22-01-1983,0
20020917X02622,Accident,SEA82FYK07,1982-01-23,"LAPINE, OR",United States,,,,,Fatal,Destroyed,Airplane,N8172B,Cessna,172,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,1,1,0,0,IMC,Approach,Probable Cause,23-01-1983,2
20020917X02259,Accident,LAX82FA049A,1982-01-23,"VICTORVILLE, CA",United States,,,,,Fatal,Destroyed,Airplane,N7860V,Mooney,M20C,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,2,0,4,0,VMC,Unknown,Probable Cause,23-01-1983,6
20020917X02000,Accident,FTW82DA047,1982-01-23,"HOBBS, NM",United States,,,,,Fatal,Destroyed,Airplane,N8584,Grumman,G-164A,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,0,0,0,1,VMC,Takeoff,Probable Cause,23-01-1983,0
20020917X01909,Accident,DCA82AA013,1982-01-23,"BOSTON, MA",United States,,,,BOSTON-LOGAN INTER'L,Fatal,Destroyed,Airplane,N113WA,Mcdonnell Douglas,DC-10-30,No,3.0,Turbo Fan,Part 121: Air Carrier,SCHD,Unknown,"World Airways, Inc.",2,4,24,182,IMC,Landing,Probable Cause,23-01-1983,30
20020917X01883,Accident,CHI82FA032,1982-01-23,"LONDON, OH",United States,,,,,Fatal,Destroyed,Airplane,N6940Q,Beech,A23A,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,IMC,Cruise,Probable Cause,23-01-1983,1
20020917X02426,Accident,MKC82DA020,1982-01-23,"TOPEKA, KS",United States,,,TOP,PHILLIP BILLARD,Fatal,Substantial,Airplane,N2872D,Piper,PA-32-300,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,23-01-1983,0
20020917X02400,Accident,MIA82FA038B,1982-01-23,"NEWPORT RICHEY, FL",United States,,,,,Fatal,Substantial,Airplane,N45453,Cessna,150M,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Cruise,Probable Cause,23-01-1983,0
20020917X02400,Accident,MIA82FA038A,1982-01-23,"NEWPORT RICHEY, FL",United States,,,,,Fatal,Substantial,Airplane,N32555,Piper,PA-34-200T,No,2.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Approach,Probable Cause,23-01-1983,0
20020917X02259,Accident,LAX82FA049B,1982-01-23,"VICTORVILLE, CA",United States,,,,,Fatal,Substantial,Airplane,N32380,Piper,PA-28-235,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,2,0,4,0,VMC,Cruise,Probable Cause,23-01-1983,6
20020917X02113,Accident,FTW82FPD08,1982-01-23,"SAGINAW, TX",United States,,,O4TX,OLIVER FARMS,Fatal,Substantial,Airplane,N7219S,Cessna,150H,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,1,0,0,VMC,Landing,Probable Cause,23-01-1983,1
20020917X02002,Accident,FTW82DA049,1982-01-23,"HOUSTON, TX",United States,,,T17,WEISER,Fatal,Substantial,Airplane,N2536K,Piper,PA-38-112,No,1.0,Reciprocating,Part 91: General Aviation,,Unknown,,0,0,1,1,VMC,Go-around,Probable Cause,23-01-1983,1
20020917X01990,Accident,FTW82AA046,1982-01-24,"LAREDO, TX",United States,,,LRD,LAREDO INTERNATIONAL,Fatal,Destroyed,Airplane,N4244Z,Robertson,C-402B,No,2.0,Reciprocating,Part 91: General Aviation,,Personal,,7,0,0,0,VMC,Approach,Probable Cause,24-01-1983,7
20020917X02563,Accident,NYC82FNA10,1982-01-24,"TAUNTON, MA",United States,,,TAN,,Fatal,Substantial,Airplane,N80420,Cessna,172,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,2,0,UNK,Approach,Probable Cause,24-01-1983,2
20020917X02163,Accident,LAX82DA052,1982-01-24,"FLAGSTAFF, AZ",United States,,,FLG,PULLIAM FIELD,Fatal,Substantial,Airplane,N13533,Cessna,172,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,4,VMC,Landing,Probable Cause,24-01-1983,0
20020917X01895,Accident,CHI82FEE12,1982-01-24,"WHEELING, IL",United States,,,,PAL WAUKEE,Fatal,Substantial,Airplane,N6492V,Cessna,172RG,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Standing,Probable Cause,24-01-1983,0
20020917X01661,Accident,ATL82DA040,1982-01-24,"ATHENS, GA",United States,,,AHN,ATHENS MUNICIPAL,Fatal,Substantial,Airplane,N34975,Cessna,177,No,1.0,Reciprocating,Part 91: General Aviation,,Business,,0,0,0,1,VMC,Descent,Probable Cause,24-01-1983,0
20020917X01646,Accident,ANC82DAG16,1982-01-25,"BETHEL, AK",United States,,,,,Fatal,Destroyed,Airplane,N71734,Cessna,182M,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,2,0,0,0,UNK,Cruise,Probable Cause,25-01-1983,2
20020917X01652,Accident,ANC82FA017,1982-01-25,"ANCHORAGE, AK",United States,,,Z38,SKY HARBOR/O'MALLEY,Fatal,Substantial,Airplane,N4825B,Cessna,152II,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,1,0,VMC,Descent,Probable Cause,25-01-1983,1
20020917X02123,Accident,FTW82FPM09,1982-01-26,"MUSKOGEE, OK",United States,,,,,Fatal,Destroyed,Airplane,N9413G,Cessna,A188B,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,0,1,0,0,VMC,Maneuvering,Probable Cause,26-01-1983,1
20020917X02485,Accident,NYC82DA020,1982-01-26,"SUSSEX, NJ",United States,,,,SUSSEX,Fatal,Substantial,Airplane,N5989W,Piper,PA-28-140,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,26-01-1983,0
20020917X02430,Accident,MKC82DA025,1982-01-26,"LEE'S SUMMIT, MO",United States,,,K84,MCCOMAS-LEES SUMMIT,Fatal,Substantial,Airplane,N9259H,Cessna,172N,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,3,VMC,Taxi,Probable Cause,26-01-1983,0
20020917X02427,Accident,MKC82DA021,1982-01-26,"ESSEX, MO",United States,,,,,Fatal,Substantial,Airplane,N89772,Cessna,152,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,26-01-1983,0
20020917X01917,Accident,DEN82DA023,1982-01-26,"HAVRE, MT",United States,,,,,Fatal,Substantial,Airplane,N88202,Bellanca,7GCBC,No,1.0,Reciprocating,Part 91: General Aviation,,Business,,0,0,0,1,VMC,Takeoff,Probable Cause,26-01-1983,0
20020917X02491,Accident,NYC82DA027,1982-01-27,"ANSONIA, CT",United States,,,,ANSONIA,Fatal,Substantial,Airplane,N4918H,Cessna,152,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,VMC,Landing,Probable Cause,27-01-1983,0
20020917X02164,Accident,LAX82DA053,1982-01-27,"LODI, CA",United States,,,O20,KINGDON AIRPARK,Fatal,Substantial,Airplane,N64951,Cessna,152,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,27-01-1983,0
20020917X01925,Accident,DEN82DA031,1982-01-27,"BROOMFIELD, CO",United States,,,BJC,JEFFERSON COUNTY,Fatal,Substantial,Airplane,N5745T,Cessna,172N,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Taxi,Probable Cause,27-01-1983,0
20020917X01783,Accident,CHI82DA031,1982-01-27,"HOFFMAN, MN",United States,,,,PRIVATE STRIP,Fatal,Substantial,Airplane,N3174C,Aeronca,7BCM,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,27-01-1983,0
20020917X01742,Accident,ATL82FID05,1982-01-27,"CHARLOTTESVILLE, VA",United States,,,CHO,ALBEMARLE,Fatal,Substantial,Airplane,N2466B,Piper,PA-38-112,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Approach,Probable Cause,27-01-1983,0
20020917X02325,Accident,LAX82FVM09,1982-01-28,"LOS GATOS, CA",United States,,,,,Fatal,Destroyed,Airplane,N32678,Piper,28-151,No,1.0,Reciprocating,Part 135: Air Taxi & Commuter,SCHD,Unknown,James Williams,1,0,0,0,IMC,Cruise,Probable Cause,28-01-1983,1
20020917X02579,Accident,SEA82DA021,1982-01-28,"SUNRIVER, OR",United States,,,OR35,SUNRIVER,Fatal,Substantial,Airplane,N4604N,Cessna,340A,No,2.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,VMC,Takeoff,Probable Cause,28-01-1983,0
20020917X02428,Accident,MKC82DA022,1982-01-28,"WENTZVILLE, MO",United States,,,,WENTZVILLE,Fatal,Substantial,Airplane,N5333T,Cessna,172H,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Approach,Probable Cause,28-01-1983,0
20020917X02001,Accident,FTW82DA048,1982-01-28,"S. OF MORGAN CI, LA",United States,,,,,Fatal,Substantial,Airplane,N6265E,Cessna,A185F,No,1.0,Reciprocating,Part 91: General Aviation,,Business,,0,0,0,2,VMC,Takeoff,Probable Cause,28-01-1983,0
20020917X01662,Accident,ATL82DA043,1982-01-28,"LOUISVILLE, KY",United States,,,LOU,,Fatal,Substantial,Airplane,N3654W,Piper,PA-32-260,No,1.0,Reciprocating,Part 91: General Aviation,,Business,,0,0,0,2,VMC,Approach,Probable Cause,28-01-1983,0
20020917X02468,Accident,MKC82FA023,1982-01-29,"5M E. GREENSBUR, KS",United States,,,,,Fatal,Destroyed,Airplane,N1589E,Cessna,172N,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,IMC,Cruise,Probable Cause,29-01-1983,1
20020917X01768,Incident,ATL82IA042,1982-01-29,"ATLANTA, GA",United States,,,,,Incident,Unknown,Airplane,N1851S,Beech,B200,No,2.0,Turbo Prop,Part 91: General Aviation,,Executive/corporate,,0,0,0,2,VMC,Cruise,Probable Cause,29-01-1983,0
20020917X01758,Accident,ATL82FLG10,1982-01-29,"DARLINGTON, SC",United States,,,,,Fatal,Destroyed,Airplane,N1434Q,Cessna,150,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,VMC,Maneuvering,Probable Cause,29-01-1983,1
20020917X01919,Accident,DEN82DA025,1982-01-29,"NEAR GILLETE, WY",United States,,,,,Fatal,Substantial,Airplane,N758RD,Cessna,172,No,1.0,Reciprocating,Part 91: General Aviation,,Unknown,,0,0,0,2,VMC,Maneuvering,Probable Cause,29-01-1983,0
20020917X02335,Incident,LAX82IA062,1982-01-30,"TRUCKEE, CA",United States,,,TRK,TRUCKEE TAHOE,Incident,Minor,Airplane,N9674C,Piper,PA-28R-201T,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,30-01-1983,0
20020917X02166,Accident,LAX82DA055,1982-01-30,"AVALON, CA",United States,,,AVX,SANTA CATALINA,Fatal,Destroyed,Airplane,N4510H,Mooney,M20J,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,4,VMC,Climb,Probable Cause,30-01-1983,0
20020917X02313,Accident,LAX82FVA11,1982-01-30,"OAKDALE, CA",United States,,,027,OAKDALE,Fatal,Substantial,Airplane,N5173R,Cessna,TR182,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,VMC,Takeoff,Probable Cause,30-01-1983,1
20020917X02248,Accident,LAX82DVG15,1982-01-30,"REDDING, CA",United States,,,O85,BENTON AIRPORT,Fatal,Substantial,Airplane,N1669E,Aeronca,7AC,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Taxi,Probable Cause,30-01-1983,0
20020917X02168,Accident,LAX82DA057,1982-01-30,"ELKO, NV",United States,,,,,Fatal,Substantial,Airplane,N35289,Cessna,177B,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Cruise,Probable Cause,30-01-1983,0
20020917X02167,Accident,LAX82DA056,1982-01-30,"BIG BEAR, CA",United States,,,L35,BIG BEAR CITY,Fatal,Substantial,Airplane,N54288,Cessna,172,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Landing,Probable Cause,30-01-1983,0
20020917X02003,Accident,FTW82DA050,1982-01-30,"BALD KNOB, AR",United States,,,M74,BALD KNOB,Fatal,Substantial,Airplane,N3041N,Cessna,140,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,VMC,Takeoff,Probable Cause,30-01-1983,0
20020917X01920,Accident,DEN82DA026,1982-01-30,"BRYCE CANYON, UT",United States,,,,BRYCE CANYON,Fatal,Substantial,Airplane,N5447E,Cessna,172,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,30-01-1983,0
20020917X01664,Accident,ATL82DA045,1982-01-30,"CONYERS, GA",United States,,,10,WHISPERING PINES,Fatal,Substantial,Airplane,N42042,Cessna,182L,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,30-01-1983,0
20020917X01663,Accident,ATL82DA044,1982-01-30,"CUMBERLAND ISLA, GA",United States,,,,CANDLER HIGHPOINT,Fatal,Substantial,Airplane,N734YY,Cessna,172N,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Landing,Probable Cause,30-01-1983,0
20020917X02580,Accident,SEA82DA023,1982-01-30,"SINCLAIR ISLAND, WA",United States,,,10,SINCLAIR ISLAND,Fatal,Substantial,Airplane,N53294,Cessna,172P,No,1.0,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,"West Isle Air, Inc.",0,0,0,3,IMC,Landing,Probable Cause,30-01-1983,0
20020917X02547,Accident,NYC82FFA03,1982-01-31,"LAKE PLACID, NY",United States,,,LKP,LAKE PLACID,Fatal,Substantial,Airplane,N6758B,Piper,PA-22,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,1,1,VMC,Takeoff,Probable Cause,31-01-1983,1
20020917X02482,Accident,NYC82DA017,1982-01-31,"CALDWELL, NJ",United States,,,CDW,ESSEX COUNTY AIRPORT,Fatal,Substantial,Airplane,N17065,Cessna,150L,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,VMC,Approach,Probable Cause,31-01-1983,0
20020917X02429,Accident,MKC82DA024,1982-01-31,"MALDEN, MO",United States,,,,MALDEN MUNI,Fatal,Substantial,Airplane,N5005M,Beech,36,No,1.0,Reciprocating,Part 91: General Aviation,,Business,,0,1,0,1,IMC,Cruise,Probable Cause,31-01-1983,1
20020917X02344,Accident,MIA82DA040,1982-01-31,"NEW PORT RICHEY, FL",United States,,,X41,WEST PASCO,Fatal,Substantial,Airplane,N5406M,Cessna,152,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,1,0,VMC,Landing,Probable Cause,31-01-1983,1
20020917X02343,Accident,MIA82DA039,1982-01-31,"DELAND, FL",United States,,,DED,DELAND MUNICIPAL,Fatal,Substantial,Airplane,N21481,Piper,PA-28-161,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,VMC,Approach,Probable Cause,31-01-1983,0
20020917X02169,Accident,LAX82DA058,1982-01-31,"EL CAJON, CA",United States,,,,GRASS STRIP,Fatal,Substantial,Airplane,N2596K,Cessna,180K,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Landing,Probable Cause,31-01-1983,0
20020917X02005,Accident,FTW82DA052,1982-01-31,"ALBUQUERQUE, NM",United States,,,,ALBUQUERQUE INTL.,Fatal,Substantial,Airplane,N89963,Cessna,152,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,VMC,Takeoff,Probable Cause,31-01-1983,0
20020917X02004,Accident,FTW82DA051,1982-01-31,"MCKINNEY, TX",United States,,,TKI,MCKINNEY,Fatal,Substantial,Airplane,N6409M,Cessna,152,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,31-01-1983,0
20020917X01921,Accident,DEN82DA027,1982-01-31,"TRINIDAD, CO",United States,,,TAD,LAS ANIMAS COUNTY,Fatal,Substantial,Airplane,N3921P,Piper,PA-22,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Takeoff,Probable Cause,31-01-1983,0
20020917X02480,Accident,NYC82AA028,1982-02-01,"GROTON, CT",United States,,,GON,GROTON-NEW LONDON,Fatal,Destroyed,Airplane,N451C,Beech,99,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,Pilgrim Airlines,0,5,2,0,IMC,Approach,Probable Cause,01-02-1983,7
